departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
San Pedro      ,Río Tala              ,San Pedro      ,Buenos Aires
San Pedro      ,San Pedro             ,San Pedro      ,Buenos Aires
San Pedro      ,Santa Lucía           ,San Pedro      ,Buenos Aires
San Vicente    ,San Vicente           ,San Vicente    ,Buenos Aires
San Vicente    ,San Vicente           ,San Vicente    ,Buenos Aires
San Vicente    ,San Vicente           ,San Vicente    ,Buenos Aires
Suipacha       ,General Rivas         ,Suipacha       ,Buenos Aires
Suipacha       ,Suipacha              ,Suipacha       ,Buenos Aires
Tandil         ,De la Canal           ,Tandil         ,Buenos Aires
Tandil         ,Gardey                ,Tandil         ,Buenos Aires
Tandil         ,María Ignacia         ,Tandil         ,Buenos Aires
Tandil         ,Tandil                ,Tandil         ,Buenos Aires
Tapalqué       ,Crotto                ,Tapalqué       ,Buenos Aires
Tapalqué       ,Tapalqué              ,Tapalqué       ,Buenos Aires
Tapalqué       ,Velloso               ,Tapalqué       ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tigre          ,Tigre                 ,Tigre          ,Buenos Aires
Tordillo       ,General Conesa        ,Tordillo       ,Buenos Aires
Tornquist      ,Chasicó               ,Tornquist      ,Buenos Aires
Tornquist      ,Saldungaray           ,Tornquist      ,Buenos Aires
Tornquist      ,Sierra de la Ventana  ,Tornquist      ,Buenos Aires
Tornquist      ,Tornquist             ,Tornquist      ,Buenos Aires
Tornquist      ,Tres Picos            ,Tornquist      ,Buenos Aires
Tornquist      ,La Gruta              ,Tornquist      ,Buenos Aires
Tornquist      ,Villa Ventana         ,Tornquist      ,Buenos Aires
Trenque Lauquen,Berutti               ,Trenque Lauquen,Buenos Aires
Trenque Lauquen,Girodias              ,Daireaux       ,Buenos Aires
Trenque Lauquen,La Carreta            ,Trenque Lauquen,Buenos Aires
Trenque Lauquen,30 de Agosto          ,Trenque Lauquen,Buenos Aires
Trenque Lauquen,Trenque Lauquen       ,Trenque Lauquen,Buenos Aires
Trenque Lauquen,Trongé                ,Trenque Lauquen,Buenos Aires
Tres Arroyos   ,Balneario Orense      ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Claromecó             ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Claromecó             ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Copetonas             ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Lin Calel             ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Micaela Cascallares   ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Orense                ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Reta                  ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,San Francisco de Bello,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,San Mayol             ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Tres Arroyos          ,Tres Arroyos   ,Buenos Aires
Tres Arroyos   ,Villa Rodríguez       ,Tres Arroyos   ,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres de Febrero,Tres de Febrero       ,Tres de Febrero,Buenos Aires
Tres Lomas     ,Ingeniero Thompson    ,Tres Lomas     ,Buenos Aires
Tres Lomas     ,Tres Lomas            ,Tres Lomas     ,Buenos Aires
25 de Mayo     ,Agustín Mosconi       ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Del Valle             ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Ernestina             ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Gobernador Ugarte     ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Lucas Monteverde      ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Norberto de la Riestra,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Pedernales            ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,San Enrique           ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,Valdés                ,25 de Mayo     ,Buenos Aires
25 de Mayo     ,25 de Mayo            ,25 de Mayo     ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Vicente López  ,Vicente López         ,Vicente López  ,Buenos Aires
Villa Gesell   ,Mar Azul              ,Villa Gesell   ,Buenos Aires
Villa Gesell   ,Mar Azul              ,Villa Gesell   ,Buenos Aires
Villa Gesell   ,Villa Gesell          ,Villa Gesell   ,Buenos Aires
Villarino      ,Argerich              ,Villarino      ,Buenos Aires
Villarino      ,Colonia San Adolfo    ,Villarino      ,Buenos Aires
Villarino      ,Country Los Medanos   ,Villarino      ,Buenos Aires
Villarino      ,Hilario Ascasubi      ,Villarino      ,Buenos Aires
Villarino      ,Juan Cousté           ,Villarino      ,Buenos Aires
Villarino      ,Mayor Buratovich      ,Villarino      ,Buenos Aires
Villarino      ,Médanos               ,Villarino      ,Buenos Aires
Villarino      ,Pedro Luro            ,Villarino      ,Buenos Aires
Villarino      ,Teniente Origone      ,Villarino      ,Buenos Aires
Zárate         ,Country Club El Casco ,Zárate         ,Buenos Aires
Zárate         ,Escalada              ,Zárate         ,Buenos Aires
Zárate         ,Lima                  ,Zárate         ,Buenos Aires
Zárate         ,Zárate                ,Zárate         ,Buenos Aires
Zárate         ,Zárate                ,Zárate         ,Buenos Aires
Zárate         ,Zárate                ,Zárate         ,Buenos Aires
Ambato         ,Chuchucaruana         ,Los Varela     ,Catamarca   
Ambato         ,Colpes                ,La Puerta      ,Catamarca   
Ambato         ,El Bolsón             ,Los Varela     ,Catamarca   
Ambato         ,El Rodeo              ,El Rodeo       ,Catamarca   
Ambato         ,Huaycama              ,La Puerta      ,Catamarca   
Ambato         ,La Puerta             ,La Puerta      ,Catamarca   
Ambato         ,Las Chacritas         ,Los Varela     ,Catamarca   
Ambato         ,Las Juntas            ,Las Juntas     ,Catamarca   
Ambato         ,Los Castillos         ,Los Varela     ,Catamarca   
Ambato         ,Los Talas             ,Los Varela     ,Catamarca   
Ambato         ,Los Varela            ,Los Varela     ,Catamarca   
Ambato         ,Singuil               ,Los Varela     ,Catamarca   
Ancasti        ,Ancasti               ,Ancasti        ,Catamarca   
Ancasti        ,Anquincila            ,Ancasti        ,Catamarca   
Ancasti        ,La Candelaria         ,Ancasti        ,Catamarca   
Ancasti        ,La Majada             ,Ancasti        ,Catamarca   
Andalgalá      ,Amanao                ,Andalgalá      ,Catamarca   
Andalgalá      ,Andalgalá             ,Andalgalá      ,Catamarca   
Andalgalá      ,Chaquiago             ,Andalgalá      ,Catamarca   
Andalgalá      ,Choya                 ,Andalgalá      ,Catamarca   
Andalgalá      ,El Alamito            ,Aconquija      ,Catamarca   
Andalgalá      ,El Alamito            ,Aconquija      ,Catamarca   
Andalgalá      ,El Lindero            ,Aconquija      ,Catamarca   
Andalgalá      ,El Lindero            ,Aconquija      ,Catamarca   
Andalgalá      ,El Lindero            ,Aconquija      ,Catamarca   
Andalgalá      ,El Lindero            ,Aconquija      ,Catamarca   
Andalgalá      ,El Potrero            ,Andalgalá      ,Catamarca   
Andalgalá      ,La Aguada             ,Andalgalá      ,Catamarca   
Antofagasta de ,Antofagasta de la Sier,Antofagasta de ,Catamarca   
Antofagasta de ,Antofalla             ,Antofagasta de ,Catamarca   
Antofagasta de ,El Peñón              ,Antofagasta de ,Catamarca   
Antofagasta de ,Los Nacimientos       ,Antofagasta de ,Catamarca   
Belén          ,Barranca Larga        ,Villa Vil      ,Catamarca   
Belén          ,Belén                 ,Belén          ,Catamarca   
Belén          ,Cóndor Huasi          ,Pozo de Piedra ,Catamarca   
Belén          ,Corral Quemado        ,Corral Quemado ,Catamarca   
Belén          ,El Durazno            ,Puerta de Corra,Catamarca   
Belén          ,Farallón Negro        ,Hualfín        ,Catamarca   
Belén          ,Hualfín               ,Hualfín        ,Catamarca   
Belén          ,Jacipunco             ,Puerta de Corra,Catamarca   
Belén          ,La Puntilla           ,Belén          ,Catamarca   
Belén          ,Las Juntas            ,Pozo de Piedra ,Catamarca   
Belén          ,Londres               ,Londres        ,Catamarca   
Belén          ,Los Nacimientos       ,Hualfín        ,Catamarca   
Belén          ,Puerta de Corral Quema,Puerta de Corra,Catamarca   
Belén          ,Puerta de San José    ,Puerta de San J,Catamarca   
Belén          ,Villa Vil             ,Villa Vil      ,Catamarca   
Capayán        ,Adolfo E. Carranza    ,Capayán        ,Catamarca   
Capayán        ,Balde de la Punta     ,Capayán        ,Catamarca   
Capayán        ,Capayán               ,Capayán        ,Catamarca   
Capayán        ,Chumbicha             ,Capayán        ,Catamarca   
Capayán        ,Colonia del Valle     ,Huillapima     ,Catamarca   
Capayán        ,Colonia Nueva Coneta  ,Huillapima     ,Catamarca   
Capayán        ,Concepción            ,Capayán        ,Catamarca   
Capayán        ,Coneta                ,Huillapima     ,Catamarca   
Capayán        ,El Bañado             ,Huillapima     ,Catamarca   
Capayán        ,Huillapima            ,Huillapima     ,Catamarca   
Capayán        ,Los Angeles           ,Huillapima     ,Catamarca   
Capayán        ,Los Angeles           ,Huillapima     ,Catamarca   
Capayán        ,Los Angeles           ,Huillapima     ,Catamarca   
Capayán        ,Miraflores            ,Huillapima     ,Catamarca   
Capayán        ,San Martín            ,Capayán        ,Catamarca   
Capayán        ,San Pablo             ,Huillapima     ,Catamarca   
Capayán        ,San Pedro             ,Capayán        ,Catamarca   
Capital        ,El Pantanillo         ,San Fernando de,Catamarca   
Capital        ,San Fernando del Valle,San Fernando de,Catamarca   
El Alto        ,El Alto               ,El Alto        ,Catamarca   
El Alto        ,Guayamba              ,El Alto        ,Catamarca   
El Alto        ,Infanzón              ,El Alto        ,Catamarca   
El Alto        ,Los Corrales          ,El Alto        ,Catamarca   
El Alto        ,Tapso                 ,Tapso          ,Catamarca   
El Alto        ,Vilismán              ,El Alto        ,Catamarca   
Fray Mamerto Es,Collagasta            ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,Pomancillo Este       ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,Pomancillo Oeste      ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,San José              ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,San José              ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,San José              ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,San José              ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,San José              ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,San José              ,Fray Mamerto Es,Catamarca   
Fray Mamerto Es,Villa Las Pirquitas   ,Fray Mamerto Es,Catamarca   
La Paz         ,Casa de Piedra        ,Recreo         ,Catamarca   
La Paz         ,El Aybal              ,Recreo         ,Catamarca   
La Paz         ,El Bañado             ,Recreo         ,Catamarca   
La Paz         ,El Divisadero         ,Recreo         ,Catamarca   
La Paz         ,El Quimilo            ,Recreo         ,Catamarca   
La Paz         ,Esquiú                ,Recreo         ,Catamarca   
La Paz         ,Icaño                 ,Icaño          ,Catamarca   
La Paz         ,La Dorada             ,Recreo         ,Catamarca   
La Paz         ,La Guardia            ,Recreo         ,Catamarca   
La Paz         ,Las Esquinas          ,Icaño          ,Catamarca   
La Paz         ,Las Palmitas          ,               ,Catamarca   
La Paz         ,Quirós                ,Icaño          ,Catamarca   
La Paz         ,Ramblones             ,Recreo         ,Catamarca   
La Paz         ,Recreo                ,Recreo         ,Catamarca   
La Paz         ,San Antonio           ,Icaño          ,Catamarca   
Paclín         ,Amadores              ,Paclín         ,Catamarca   
Paclín         ,El Rosario            ,Paclín         ,Catamarca   
Paclín         ,La Bajada             ,Paclín         ,Catamarca   
Paclín         ,La Higuera            ,Paclín         ,Catamarca   
Paclín         ,La Merced             ,Paclín         ,Catamarca   
Paclín         ,La Viña               ,Paclín         ,Catamarca   
Paclín         ,Las Lajas             ,Paclín         ,Catamarca   
Paclín         ,Monte Potrero         ,Paclín         ,Catamarca   
Paclín         ,Palo Labrado          ,Paclín         ,Catamarca   
Paclín         ,San Antonio           ,Paclín         ,Catamarca   
Paclín         ,Villa de Balcozna     ,Paclín         ,Catamarca   
Pomán          ,Apoyaco               ,Mutquín        ,Catamarca   
Pomán          ,Colana                ,Mutquín        ,Catamarca   
Pomán          ,Colpes                ,Saujil         ,Catamarca   
Pomán          ,El Pajonal            ,Pomán          ,Catamarca   
Pomán          ,Joyango               ,Saujil         ,Catamarca   
Pomán          ,Mutquin               ,Mutquín        ,Catamarca   
Pomán          ,Pomán                 ,Pomán          ,Catamarca   
Pomán          ,Rincón                ,Saujil         ,Catamarca   
Pomán          ,San Miguel            ,Saujil         ,Catamarca   
Pomán          ,Saujil                ,Saujil         ,Catamarca   
Pomán          ,Siján                 ,Saujil         ,Catamarca   
Santa María    ,Andalhualá            ,San José       ,Catamarca   
Santa María    ,Caspichango           ,Santa María    ,Catamarca   
Santa María    ,Chañar Punco          ,San José       ,Catamarca   
Santa María    ,Chañar Punco          ,Santa María    ,Catamarca   
Santa María    ,Chañar Punco          ,San José       ,Catamarca   
Santa María    ,El Cajón              ,Santa María    ,Catamarca   
Santa María    ,El Desmonte           ,San José       ,Catamarca   
Santa María    ,El Puesto             ,Santa María    ,Catamarca   
Santa María    ,Famatanca             ,San José       ,Catamarca   
Santa María    ,Famatanca             ,San José       ,Catamarca   
Santa María    ,Fuerte Quemado        ,Santa María    ,Catamarca   
Santa María    ,La Hoyada             ,San José       ,Catamarca   
Santa María    ,La Loma               ,San José       ,Catamarca   
Santa María    ,Las Mojarras          ,Santa María    ,Catamarca   
Santa María    ,Las Mojarras          ,Santa María    ,Catamarca   
Santa María    ,Loro Huasi            ,Santa María    ,Catamarca   
Santa María    ,Punta de Balasto      ,San José       ,Catamarca   
Santa María    ,San José              ,San José       ,Catamarca   
Santa María    ,San José              ,San José       ,Catamarca   
Santa María    ,San José              ,San José       ,Catamarca   
Santa María    ,San José              ,San José       ,Catamarca   
Santa María    ,San José              ,San José       ,Catamarca   
Santa María    ,Santa María           ,Santa María    ,Catamarca   
Santa María    ,Yapes                 ,San José       ,Catamarca   
Santa Rosa     ,Alijilán              ,Los Altos      ,Catamarca   
Santa Rosa     ,Bañado de Ovanta      ,Santa Rosa     ,Catamarca   
Santa Rosa     ,Las Cañas             ,Santa Rosa     ,Catamarca   
Santa Rosa     ,Lavalle               ,Santa Rosa     ,Catamarca   
Santa Rosa     ,Los Altos             ,Los Altos      ,Catamarca   
Santa Rosa     ,Manantiales           ,Los Altos      ,Catamarca   
Santa Rosa     ,San Pedro             ,Santa Rosa     ,Catamarca   
Tinogasta      ,Anillaco              ,Tinogasta      ,Catamarca   
Tinogasta      ,Antinaco              ,Fiambalá       ,Catamarca   
Tinogasta      ,Banda de Lucero       ,Tinogasta      ,Catamarca   
Tinogasta      ,Cerro Negro           ,Tinogasta      ,Catamarca   
Tinogasta      ,Copacabana            ,Tinogasta      ,Catamarca   
Tinogasta      ,Copacabana            ,Tinogasta      ,Catamarca   
Tinogasta      ,Cordobita             ,Tinogasta      ,Catamarca   
Tinogasta      ,Costa de Reyes        ,Tinogasta      ,Catamarca   
Tinogasta      ,El Pueblito           ,Tinogasta      ,Catamarca   
Tinogasta      ,El Puesto             ,Tinogasta      ,Catamarca   
Tinogasta      ,El Salado             ,Tinogasta      ,Catamarca   
Tinogasta      ,Fiambalá              ,Fiambalá       ,Catamarca   
Tinogasta      ,Fiambalá              ,Fiambalá       ,Catamarca   
Tinogasta      ,Fiambalá              ,Fiambalá       ,Catamarca   
Tinogasta      ,Los Balverdis         ,Tinogasta      ,Catamarca   
Tinogasta      ,Medanitos             ,Fiambalá       ,Catamarca   
Tinogasta      ,Palo Blanco           ,Fiambalá       ,Catamarca   
Tinogasta      ,Punta del Agua        ,Fiambalá       ,Catamarca   
Tinogasta      ,Saujil                ,Fiambalá       ,Catamarca   
Tinogasta      ,Tatón                 ,Fiambalá       ,Catamarca   
Tinogasta      ,Tinogasta             ,Tinogasta      ,Catamarca   
Valle Viejo    ,El Portezuelo         ,Valle Viejo    ,Catamarca   
Valle Viejo    ,Huaycama              ,Valle Viejo    ,Catamarca   
Valle Viejo    ,Las Tejas             ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,San Isidro            ,Valle Viejo    ,Catamarca   
Valle Viejo    ,Santa Cruz            ,Valle Viejo    ,Catamarca   
Calamuchita    ,Amboy                 ,Amboy          ,Córdoba     
Calamuchita    ,Arroyo San Antonio    ,               ,Córdoba     
Calamuchita    ,Cañada del Sauce      ,Cañada del Sauc,Córdoba     
Calamuchita    ,Capilla Vieja         ,Villa General B,Córdoba     
Calamuchita    ,El Corcovado - El Torr,Villa Rumipal  ,Córdoba     
Calamuchita    ,El Durazno            ,Villa Yacanto  ,Córdoba     
Calamuchita    ,Embalse               ,Embalse        ,Córdoba     
Calamuchita    ,La Cruz               ,La Cruz        ,Córdoba     
Calamuchita    ,La Cumbrecita         ,La Cumbrecita  ,Córdoba     
Calamuchita    ,Las Bajadas           ,Las Bajadas    ,Córdoba     
Calamuchita    ,Las Caleras           ,Las Caleras    ,Córdoba     
Calamuchita    ,Los Cóndores          ,Los Cóndores   ,Córdoba     
Calamuchita    ,Los Molinos           ,Los Molinos    ,Córdoba     
Calamuchita    ,Los Molinos           ,Los Molinos    ,Córdoba     
Calamuchita    ,Los Molinos           ,Los Molinos    ,Córdoba     
Calamuchita    ,Los Reartes           ,Los Reartes    ,Córdoba     
Calamuchita    ,Lutti                 ,Lutti          ,Córdoba     
Calamuchita    ,Parque Calmayo        ,Calmayo        ,Córdoba     
Calamuchita    ,Río de los Sauces     ,Río de los Sauc,Córdoba     
Calamuchita    ,San Agustín           ,San Agustín    ,Córdoba     
Calamuchita    ,San Ignacio (Loteo San,San Ignacio    ,Córdoba     
Calamuchita    ,Santa Rosa de Calamuch,Santa Rosa de C,Córdoba     
Calamuchita    ,Santa Rosa de Calamuch,Santa Rosa de C,Córdoba     
Calamuchita    ,Santa Rosa de Calamuch,Santa Rosa de C,Córdoba     
Calamuchita    ,Santa Rosa de Calamuch,Santa Rosa de C,Córdoba     
Calamuchita    ,Segunda Usina         ,Segunda Usina  ,Córdoba     
Calamuchita    ,Solar de los Molinos  ,Villa Ciudad Pa,Córdoba     
Calamuchita    ,Villa Alpina          ,               ,Córdoba     
Calamuchita    ,Villa Amancay         ,Villa Amancay  ,Córdoba     
Calamuchita    ,Villa Berna           ,La Cumbrecita  ,Córdoba     
Calamuchita    ,Villa Ciudad Parque Lo,Villa Ciudad Pa,Córdoba     
Calamuchita    ,Villa Ciudad Parque Lo,Villa Ciudad Pa,Córdoba     
Calamuchita    ,Villa Ciudad Parque Lo,Villa Ciudad Pa,Córdoba     
Calamuchita    ,Villa Ciudad Parque Lo,Villa Ciudad Pa,Córdoba     
Calamuchita    ,Villa del Dique       ,Villa del Dique,Córdoba     
Calamuchita    ,Villa El Tala         ,               ,Córdoba     
Calamuchita    ,Villa General Belgrano,Villa General B,Córdoba     
Calamuchita    ,Villa La Rivera       ,Villa Quillinzo,Córdoba     
Calamuchita    ,Villa Quillinzo       ,Villa Quillinzo,Córdoba     
Calamuchita    ,Villa Rumipal         ,Villa Rumipal  ,Córdoba     
Calamuchita    ,Villa Yacanto         ,Villa Yacanto  ,Córdoba     
Capital        ,Córdoba               ,Córdoba        ,Córdoba     
Capital        ,Córdoba               ,Córdoba        ,Córdoba     
Capital        ,Córdoba               ,Córdoba        ,Córdoba     
Capital        ,Córdoba               ,Córdoba        ,Córdoba     
Colón          ,Agua de Oro           ,Agua de Oro    ,Córdoba     
Colón          ,Ascochinga            ,La Granja      ,Córdoba     
Colón          ,Barrio Nuevo Río Cebal,Río Ceballos   ,Córdoba     
Colón          ,Canteras El Sauce     ,El Manzano     ,Córdoba     
Colón          ,Casa Bamba            ,La Calera      ,Córdoba     
Colón          ,Colonia Caroya        ,Colonia Caroya ,Córdoba     
Colón          ,Colonia Tirolesa      ,Colonia Tiroles,Córdoba     
Colón          ,Colonia Vicente Agüero,Colonia Vicente,Córdoba     
Colón          ,Villa Corazón de María,Malvinas Argent,Córdoba     
Colón          ,Corral Quemado        ,               ,Córdoba     
Colón          ,Country San Isidro - C,Villa Allende  ,Córdoba     
Colón          ,Country San Isidro - C,Villa Allende  ,Córdoba     
Colón          ,Country San Isidro - C,Villa Allende  ,Córdoba     
Colón          ,El Manzano            ,El Manzano     ,Córdoba     
Colón          ,Estación Colonia Tirol,Colonia Tiroles,Córdoba     
Colón          ,General Paz           ,Estación Genera,Córdoba     
Colón          ,Jesús María           ,Jesús María    ,Córdoba     
Colón          ,La Calera             ,La Calera      ,Córdoba     
Colón          ,La Calera             ,La Calera      ,Córdoba     
Colón          ,La Calera             ,La Calera      ,Córdoba     
Colón          ,La Calera             ,La Calera      ,Córdoba     
Colón          ,La Granja             ,La Granja      ,Córdoba     
Colón          ,La Morada             ,Villa Allende  ,Córdoba     
Colón          ,La Puerta             ,Colonia Tiroles,Córdoba     
Colón          ,Las Corzuelas         ,Unquillo       ,Córdoba     
Colón          ,Los Molles            ,La Granja      ,Córdoba     
Colón          ,Malvinas Argentinas   ,Malvinas Argent,Córdoba     
Colón          ,Mendiolaza            ,Mendiolaza     ,Córdoba     
Colón          ,Mi Granja             ,Mi Granja      ,Córdoba     
Colón          ,Pajas Blancas         ,Río Ceballos   ,Córdoba     
Colón          ,Río Ceballos          ,Río Ceballos   ,Córdoba     
Colón          ,Saldán                ,Saldán         ,Córdoba     
Colón          ,Salsipuedes           ,Salsipuedes    ,Córdoba     
Colón          ,Salsipuedes           ,Salsipuedes    ,Córdoba     
Colón          ,Salsipuedes           ,Salsipuedes    ,Córdoba     
Colón          ,Santa Elena           ,Colonia Tiroles,Córdoba     
Colón          ,Tinoco                ,Tinoco         ,Córdoba     
Colón          ,Unquillo              ,Unquillo       ,Córdoba     
Colón          ,Villa Allende         ,Villa Allende  ,Córdoba     
Colón          ,Villa Cerro Azul      ,Villa Cerro Azu,Córdoba     
Colón          ,Parque Norte - Ciudad ,Córdoba        ,Córdoba     
Colón          ,Parque Norte - Ciudad ,Estación Juárez,Córdoba     
Colón          ,Parque Norte - Ciudad ,Estación Juárez,Córdoba     
Colón          ,Parque Norte - Ciudad ,Estación Juárez,Córdoba     
Colón          ,Parque Norte - Ciudad ,Estación Juárez,Córdoba     
Colón          ,Parque Norte - Ciudad ,Estación Juárez,Córdoba     
Colón          ,Parque Norte - Ciudad ,Estación Juárez,Córdoba     
Colón          ,Villa Los Llanos - Juá,Estación Juárez,Córdoba     
Colón          ,Villa Los Llanos - Juá,Estación Juárez,Córdoba     
Colón          ,Villa Los Llanos - Juá,Estación Juárez,Córdoba     
Cruz del Eje   ,Alto de los Quebrachos,Alto de los Que,Córdoba     
Cruz del Eje   ,Bañado de Soto        ,Bañado de Soto ,Córdoba     
Cruz del Eje   ,Canteras Quilpo       ,               ,Córdoba     
Cruz del Eje   ,Cruz de Caña          ,Cruz de Caña   ,Córdoba     
Cruz del Eje   ,Cruz del Eje          ,Cruz del Eje   ,Córdoba     
Cruz del Eje   ,El Brete              ,El Brete       ,Córdoba     
Cruz del Eje   ,El Rincón             ,               ,Córdoba     
Cruz del Eje   ,Guanaco Muerto        ,Guanaco Muerto ,Córdoba     
Cruz del Eje   ,La Banda              ,San Marcos Sier,Córdoba     
Cruz del Eje   ,La Batea              ,               ,Córdoba     
Cruz del Eje   ,La Higuera            ,La Higuera     ,Córdoba     
Cruz del Eje   ,Las Cañadas           ,               ,Córdoba     
Cruz del Eje   ,Las Playas            ,Las Playas     ,Córdoba     
Cruz del Eje   ,Los Chañaritos        ,Los Chañaritos ,Córdoba     
Cruz del Eje   ,Media Naranja         ,Media Naranja  ,Córdoba     
Cruz del Eje   ,Paso Viejo            ,               ,Córdoba     
Cruz del Eje   ,San Marcos Sierra     ,San Marcos Sier,Córdoba     
Cruz del Eje   ,Serrezuela            ,Serrezuela     ,Córdoba     
Cruz del Eje   ,Tuclame               ,Tuclame        ,Córdoba     
Cruz del Eje   ,Villa de Soto         ,Villa de Soto  ,Córdoba     
General Roca   ,Del Campillo          ,Del Campillo   ,Córdoba     
General Roca   ,Estación Lecueder     ,               ,Córdoba     
General Roca   ,Hipólito Bouchard     ,Buchardo       ,Córdoba     
General Roca   ,Huinca Renancó        ,Huinca Renancó ,Córdoba     
General Roca   ,Italó                 ,Italó          ,Córdoba     
General Roca   ,Mattaldi              ,Mattaldi       ,Córdoba     
General Roca   ,Nicolás Bruzzone      ,Nicolás Bruzzon,Córdoba     
General Roca   ,Onagoity              ,Onagoity       ,Córdoba     
General Roca   ,Pincén                ,Pincen         ,Córdoba     
General Roca   ,Ranqueles             ,Ranqueles      ,Córdoba     
General Roca   ,Santa Magdalena       ,Jovita         ,Córdoba     
General Roca   ,Villa Huidobro        ,Villa Huidobro ,Córdoba     
General Roca   ,Villa Sarmiento       ,Villa Sarmiento,Córdoba     
General Roca   ,Villa Valeria         ,Villa Valeria  ,Córdoba     
General San Mar,Arroyo Algodón        ,               ,Córdoba     
General San Mar,Arroyo Cabral         ,Arroyo Cabral  ,Córdoba     
General San Mar,Ausonia               ,Ausonia        ,Córdoba     
General San Mar,Chazón                ,Chazón         ,Córdoba     
General San Mar,Etruria               ,Etruria        ,Córdoba     
General San Mar,La Laguna             ,La Laguna      ,Córdoba     
General San Mar,La Palestina          ,La Palestina   ,Córdoba     
General San Mar,La Playosa            ,La Playosa     ,Córdoba     
General San Mar,Las Mojarras          ,               ,Córdoba     
General San Mar,Luca                  ,Luca           ,Córdoba     
